Order Date,Table Name,Sales,,,,,,,,,,
19-07-2001,Orders2,13649,,,,,,,,,,
20-07-2001,Orders3,3824,,,,,,,,,,
21-07-2001,Orders,2171,,,,,,,,,,
22-07-2001,Orders1,14634,,,,,,,,,,
23-07-2001,Orders,8475,,,,,,,,,,
24-07-2001,Orders1,732,,,,,,,,,,
25-07-2001,Orders,13278,,,,,,,,,,
26-07-2001,Orders3,12412,,,,,,,,,,
27-07-2001,Orders2,6771,,,,,,,,,,
28-07-2001,Orders,10456,,,,,,,,,,
29-07-2001,Orders,2370,,,,,,,,,,
30-07-2001,Orders2,7382,,,,,,,,,,
31-07-2001,Orders3,5339,,,,,,,,,,
01-08-2001,Orders1,13518,,,,,,,,,,
02-08-2001,Orders2,5388,,,,,,,,,,
03-08-2001,Orders3,343,,,,,,,,,,
04-08-2001,Orders2,14451,,,,,,,,,,
05-08-2001,Orders1,8279,,,,,,,,,,
06-08-2001,Orders2,3742,,,,,,,,,,
07-08-2001,Orders,7426,,,,,,,,,,
08-08-2001,Orders1,11562,,,,,,,,,,
09-08-2001,Orders3,5454,,,,,,,,,,
10-08-2001,Orders1,515,,,,,,,,,,
11-08-2001,Orders,1400,,,,,,,,,,
12-08-2001,Orders1,810,,,,,,,,,,
13-08-2001,Orders1,2493,,,,,,,,,,
14-08-2001,Orders,1239,,,,,,,,,,
15-08-2001,Orders,4443,,,,,,,,,,
16-08-2001,Orders1,1133,,,,,,,,,,
17-08-2001,Orders3,6814,,,,,,,,,,
18-08-2001,Orders2,14297,,,,,,,,,,
19-08-2001,Orders3,6996,,,,,,,,,,
20-08-2001,Orders1,10641,,,,,,,,,,
21-08-2001,Orders3,9043,,,,,,,,,,
22-08-2001,Orders2,8895,,,,,,,,,,
23-08-2001,Orders1,7640,,,,,,,,,,
24-08-2001,Orders2,13793,,,,,,,,,,
25-08-2001,Orders1,10870,,,,,,,,,,
26-08-2001,Orders1,316,,,,,,,,,,
27-08-2001,Orders3,11642,,,,,,,,,,
28-08-2001,Orders3,2733,,,,,,,,,,
29-08-2001,Orders1,14073,,,,,,,,,,
30-08-2001,Orders,6752,,,,,,,,,,
31-08-2001,Orders3,6549,,,,,,,,,,
01-09-2001,Orders3,13115,,,,,,,,,,
02-09-2001,Orders3,7114,,,,,,,,,,
03-09-2001,Orders2,14966,,,,,,,,,,
04-09-2001,Orders2,10522,,,,,,,,,,
05-09-2001,Orders1,4174,,,,,,,,,,
06-09-2001,Orders3,13068,,,,,,,,,,
07-09-2001,Orders3,13707,,,,,,,,,,
08-09-2001,Orders,372,,,,,,,,,,
09-09-2001,Orders1,9177,,,,,,,,,,
10-09-2001,Orders1,6642,,,,,,,,,,
11-09-2001,Orders3,8539,,,,,,,,,,
12-09-2001,Orders2,270,,,,,,,,,,
13-09-2001,Orders1,8914,,,,,,,,,,
14-09-2001,Orders1,6972,,,,,,,,,,
15-09-2001,Orders2,8576,,,,,,,,,,
16-09-2001,Orders,10911,,,,,,,,,,
17-09-2001,Orders1,5594,,,,,,,,,,
18-09-2001,Orders3,11902,,,,,,,,,,
19-09-2001,Orders1,611,,,,,,,,,,
20-09-2001,Orders1,10447,,,,,,,,,,
21-09-2001,Orders3,8096,,,,,,,,,,
22-09-2001,Orders2,11193,,,,,,,,,,
23-09-2001,Orders2,14278,,,,,,,,,,
24-09-2001,Orders2,8726,,,,,,,,,,
25-09-2001,Orders2,2497,,,,,,,,,,
26-09-2001,Orders3,14521,,,,,,,,,,
27-09-2001,Orders2,5506,,,,,,,,,,
28-09-2001,Orders,8880,,,,,,,,,,
29-09-2001,Orders3,12068,,,,,,,,,,
30-09-2001,Orders2,12263,,,,,,,,,,
01-10-2001,Orders3,1850,,,,,,,,,,
02-10-2001,Orders3,14016,,,,,,,,,,
03-10-2001,Orders3,14906,,,,,,,,,,
04-10-2001,Orders2,14249,,,,,,,,,,
05-10-2001,Orders1,12909,,,,,,,,,,
06-10-2001,Orders,6876,,,,,,,,,,
07-10-2001,Orders3,4188,,,,,,,,,,
08-10-2001,Orders2,6259,,,,,,,,,,
09-10-2001,Orders3,14339,,,,,,,,,,
10-10-2001,Orders1,10202,,,,,,,,,,
11-10-2001,Orders2,11249,,,,,,,,,,
12-10-2001,Orders1,7770,,,,,,,,,,
13-10-2001,Orders,12840,,,,,,,,,,
14-10-2001,Orders3,9922,,,,,,,,,,
15-10-2001,Orders1,5187,,,,,,,,,,
16-10-2001,Orders2,5237,,,,,,,,,,
17-10-2001,Orders2,1245,,,,,,,,,,
18-10-2001,Orders1,8191,,,,,,,,,,
19-10-2001,Orders3,1558,,,,,,,,,,
20-10-2001,Orders2,760,,,,,,,,,,
21-10-2001,Orders2,6683,,,,,,,,,,
22-10-2001,Orders2,10155,,,,,,,,,,
23-10-2001,Orders2,4700,,,,,,,,,,
24-10-2001,Orders3,7710,,,,,,,,,,
25-10-2001,Orders,13589,,,,,,,,,,
26-10-2001,Orders1,10184,,,,,,,,,,
27-10-2001,Orders1,8713,,,,,,,,,,
28-10-2001,Orders3,13008,,,,,,,,,,
29-10-2001,Orders,13096,,,,,,,,,,
30-10-2001,Orders,7343,,,,,,,,,,
31-10-2001,Orders2,13138,,,,,,,,,,
01-11-2001,Orders,7477,,,,,,,,,,
02-11-2001,Orders2,1228,,,,,,,,,,
03-11-2001,Orders1,13874,,,,,,,,,,
04-11-2001,Orders3,4471,,,,,,,,,,
05-11-2001,Orders3,9551,,,,,,,,,,
06-11-2001,Orders2,8761,,,,,,,,,,
07-11-2001,Orders,393,,,,,,,,,,
08-11-2001,Orders2,4671,,,,,,,,,,
09-11-2001,Orders,9847,,,,,,,,,,
10-11-2001,Orders1,11762,,,,,,,,,,
11-11-2001,Orders1,4598,,,,,,,,,,
12-11-2001,Orders1,660,,,,,,,,,,
13-11-2001,Orders,7132,,,,,,,,,,
14-11-2001,Orders,4967,,,,,,,,,,
15-11-2001,Orders1,496,,,,,,,,,,
16-11-2001,Orders1,11482,,,,,,,,,,
17-11-2001,Orders1,5141,,,,,,,,,,
18-11-2001,Orders2,10589,,,,,,,,,,
19-11-2001,Orders,11578,,,,,,,,,,
20-11-2001,Orders3,7338,,,,,,,,,,
21-11-2001,Orders2,5404,,,,,,,,,,
22-11-2001,Orders1,5652,,,,,,,,,,
23-11-2001,Orders1,3332,,,,,,,,,,
24-11-2001,Orders1,11189,,,,,,,,,,
25-11-2001,Orders1,9445,,,,,,,,,,
26-11-2001,Orders2,10933,,,,,,,,,,
27-11-2001,Orders,411,,,,,,,,,,
28-11-2001,Orders3,8633,,,,,,,,,,
29-11-2001,Orders3,9973,,,,,,,,,,
30-11-2001,Orders3,3035,,,,,,,,,,
01-12-2001,Orders2,1214,,,,,,,,,,
02-12-2001,Orders,12640,,,,,,,,,,
03-12-2001,Orders2,13154,,,,,,,,,,
04-12-2001,Orders2,9415,,,,,,,,,,
05-12-2001,Orders,13408,,,,,,,,,,
06-12-2001,Orders3,606,,,,,,,,,,
07-12-2001,Orders1,12188,,,,,,,,,,
08-12-2001,Orders,13682,,,,,,,,,,
09-12-2001,Orders,432,,,,,,,,,,
10-12-2001,Orders3,752,,,,,,,,,,
11-12-2001,Orders3,13520,,,,,,,,,,
12-12-2001,Orders2,12916,,,,,,,,,,
13-12-2001,Orders1,2220,,,,,,,,,,
14-12-2001,Orders1,12654,,,,,,,,,,
15-12-2001,Orders2,2814,,,,,,,,,,
16-12-2001,Orders3,13546,,,,,,,,,,
17-12-2001,Orders2,10522,,,,,,,,,,
18-12-2001,Orders3,1994,,,,,,,,,,
19-12-2001,Orders,2076,,,,,,,,,,
20-12-2001,Orders3,11250,,,,,,,,,,
21-12-2001,Orders3,4241,,,,,,,,,,
22-12-2001,Orders2,4869,,,,,,,,,,
23-12-2001,Orders3,14727,,,,,,,,,,
24-12-2001,Orders,10108,,,,,,,,,,
25-12-2001,Orders2,1144,,,,,,,,,,
26-12-2001,Orders1,400,,,,,,,,,,
27-12-2001,Orders2,8709,,,,,,,,,,
28-12-2001,Orders1,8498,,,,,,,,,,
29-12-2001,Orders3,2389,,,,,,,,,,
30-12-2001,Orders,13548,,,,,,,,,,
31-12-2001,Orders1,8838,,,,,,,,,,
01-01-2002,Orders2,2516,,,,,,,,,,
02-01-2002,Orders1,10953,,,,,,,,,,
03-01-2002,Orders1,9621,,,,,,,,,,
04-01-2002,Orders1,1604,,,,,,,,,,
05-01-2002,Orders2,11429,,,,,,,,,,
06-01-2002,Orders3,2546,,,,,,,,,,
07-01-2002,Orders,444,,,,,,,,,,
08-01-2002,Orders2,1226,,,,,,,,,,
09-01-2002,Orders3,9901,,,,,,,,,,
10-01-2002,Orders3,13159,,,,,,,,,,
11-01-2002,Orders2,1079,,,,,,,,,,
12-01-2002,Orders2,550,,,,,,,,,,
13-01-2002,Orders2,11356,,,,,,,,,,
14-01-2002,Orders3,3629,,,,,,,,,,
15-01-2002,Orders1,4477,,,,,,,,,,
16-01-2002,Orders,9437,,,,,,,,,,
17-01-2002,Orders2,14746,,,,,,,,,,
18-01-2002,Orders3,3648,,,,,,,,,,
19-01-2002,Orders3,931,,,,,,,,,,
20-01-2002,Orders,12751,,,,,,,,,,
21-01-2002,Orders3,4809,,,,,,,,,,
22-01-2002,Orders1,12740,,,,,,,,,,
23-01-2002,Orders3,11392,,,,,,,,,,
24-01-2002,Orders2,9838,,,,,,,,,,
25-01-2002,Orders,8908,,,,,,,,,,
26-01-2002,Orders3,4063,,,,,,,,,,
27-01-2002,Orders3,5894,,,,,,,,,,
28-01-2002,Orders2,7313,,,,,,,,,,
29-01-2002,Orders2,14309,,,,,,,,,,
30-01-2002,Orders1,10162,,,,,,,,,,
31-01-2002,Orders,4679,,,,,,,,,,
01-02-2002,Orders1,2600,,,,,,,,,,
02-02-2002,Orders1,3938,,,,,,,,,,
03-02-2002,Orders1,697,,,,,,,,,,
04-02-2002,Orders3,11478,,,,,,,,,,
05-02-2002,Orders3,10604,,,,,,,,,,
06-02-2002,Orders2,752,,,,,,,,,,
07-02-2002,Orders2,12358,,,,,,,,,,
08-02-2002,Orders3,13347,,,,,,,,,,
09-02-2002,Orders2,8387,,,,,,,,,,
10-02-2002,Orders1,4280,,,,,,,,,,
11-02-2002,Orders,3950,,,,,,,,,,
12-02-2002,Orders1,2807,,,,,,,,,,
13-02-2002,Orders3,7961,,,,,,,,,,
14-02-2002,Orders1,9787,,,,,,,,,,
15-02-2002,Orders3,5014,,,,,,,,,,
16-02-2002,Orders1,3273,,,,,,,,,,
17-02-2002,Orders2,3982,,,,,,,,,,
18-02-2002,Orders3,8371,,,,,,,,,,
19-02-2002,Orders3,1331,,,,,,,,,,
20-02-2002,Orders,3272,,,,,,,,,,
21-02-2002,Orders3,14093,,,,,,,,,,
22-02-2002,Orders,11982,,,,,,,,,,
23-02-2002,Orders1,7033,,,,,,,,,,
24-02-2002,Orders1,14827,,,,,,,,,,
25-02-2002,Orders2,14906,,,,,,,,,,
26-02-2002,Orders1,2276,,,,,,,,,,
27-02-2002,Orders,2737,,,,,,,,,,
28-02-2002,Orders1,10189,,,,,,,,,,
01-03-2002,Orders,1214,,,,,,,,,,
02-03-2002,Orders2,10402,,,,,,,,,,
03-03-2002,Orders,6443,,,,,,,,,,
04-03-2002,Orders1,3907,,,,,,,,,,
05-03-2002,Orders2,11919,,,,,,,,,,
06-03-2002,Orders2,731,,,,,,,,,,
07-03-2002,Orders1,2676,,,,,,,,,,
08-03-2002,Orders3,5650,,,,,,,,,,
09-03-2002,Orders1,7887,,,,,,,,,,
10-03-2002,Orders3,12336,,,,,,,,,,
11-03-2002,Orders3,6592,,,,,,,,,,
12-03-2002,Orders3,11788,,,,,,,,,,
13-03-2002,Orders,13890,,,,,,,,,,
14-03-2002,Orders2,3333,,,,,,,,,,
15-03-2002,Orders,14787,,,,,,,,,,
16-03-2002,Orders1,11275,,,,,,,,,,
17-03-2002,Orders2,6776,,,,,,,,,,
18-03-2002,Orders,3915,,,,,,,,,,
19-03-2002,Orders2,14688,,,,,,,,,,
20-03-2002,Orders1,12185,,,,,,,,,,
21-03-2002,Orders,8308,,,,,,,,,,
22-03-2002,Orders1,2563,,,,,,,,,,
23-03-2002,Orders2,5556,,,,,,,,,,
24-03-2002,Orders1,1958,,,,,,,,,,
25-03-2002,Orders,8083,,,,,,,,,,
26-03-2002,Orders2,1885,,,,,,,,,,
27-03-2002,Orders3,2214,,,,,,,,,,
28-03-2002,Orders1,10293,,,,,,,,,,
29-03-2002,Orders3,342,,,,,,,,,,
30-03-2002,Orders1,14090,,,,,,,,,,
31-03-2002,Orders1,7648,,,,,,,,,,
01-04-2002,Orders2,8962,,,,,,,,,,
02-04-2002,Orders2,11088,,,,,,,,,,
03-04-2002,Orders,2163,,,,,,,,,,
04-04-2002,Orders,4836,,,,,,,,,,
05-04-2002,Orders1,4135,,,,,,,,,,
06-04-2002,Orders2,8456,,,,,,,,,,
07-04-2002,Orders2,2682,,,,,,,,,,
08-04-2002,Orders1,2309,,,,,,,,,,
09-04-2002,Orders2,5456,,,,,,,,,,
10-04-2002,Orders1,14190,,,,,,,,,,
11-04-2002,Orders,3776,,,,,,,,,,
12-04-2002,Orders2,9826,,,,,,,,,,
13-04-2002,Orders2,5649,,,,,,,,,,
14-04-2002,Orders1,1057,,,,,,,,,,
15-04-2002,Orders3,1295,,,,,,,,,,
16-04-2002,Orders,13893,,,,,,,,,,
17-04-2002,Orders,1541,,,,,,,,,,
18-04-2002,Orders3,2487,,,,,,,,,,
19-04-2002,Orders3,11269,,,,,,,,,,
20-04-2002,Orders1,2577,,,,,,,,,,
21-04-2002,Orders,9141,,,,,,,,,,
22-04-2002,Orders1,7763,,,,,,,,,,
23-04-2002,Orders1,456,,,,,,,,,,
24-04-2002,Orders2,1198,,,,,,,,,,
25-04-2002,Orders,8386,,,,,,,,,,
26-04-2002,Orders1,2944,,,,,,,,,,
27-04-2002,Orders,12527,,,,,,,,,,
28-04-2002,Orders1,8183,,,,,,,,,,
29-04-2002,Orders2,8505,,,,,,,,,,
30-04-2002,Orders2,5996,,,,,,,,,,
01-05-2002,Orders1,13453,,,,,,,,,,
02-05-2002,Orders,2044,,,,,,,,,,
03-05-2002,Orders2,3294,,,,,,,,,,
04-05-2002,Orders1,981,,,,,,,,,,
05-05-2002,Orders3,14381,,,,,,,,,,
06-05-2002,Orders2,88,,,,,,,,,,
07-05-2002,Orders,11819,,,,,,,,,,
08-05-2002,Orders2,10907,,,,,,,,,,
09-05-2002,Orders1,7943,,,,,,,,,,
10-05-2002,Orders1,2320,,,,,,,,,,
11-05-2002,Orders1,3515,,,,,,,,,,
12-05-2002,Orders3,14460,,,,,,,,,,
13-05-2002,Orders1,10463,,,,,,,,,,
14-05-2002,Orders1,7013,,,,,,,,,,
15-05-2002,Orders,13806,,,,,,,,,,
16-05-2002,Orders1,6263,,,,,,,,,,
17-05-2002,Orders2,8973,,,,,,,,,,
18-05-2002,Orders3,5652,,,,,,,,,,
19-05-2002,Orders1,7897,,,,,,,,,,
20-05-2002,Orders2,10743,,,,,,,,,,
21-05-2002,Orders,1012,,,,,,,,,,
22-05-2002,Orders2,12575,,,,,,,,,,
23-05-2002,Orders2,10507,,,,,,,,,,
24-05-2002,Orders1,2813,,,,,,,,,,
25-05-2002,Orders,9510,,,,,,,,,,
26-05-2002,Orders2,14456,,,,,,,,,,
27-05-2002,Orders1,6763,,,,,,,,,,
28-05-2002,Orders2,13618,,,,,,,,,,
29-05-2002,Orders,11302,,,,,,,,,,
30-05-2002,Orders3,2176,,,,,,,,,,
31-05-2002,Orders1,732,,,,,,,,,,
01-06-2002,Orders1,2366,,,,,,,,,,
02-06-2002,Orders1,4375,,,,,,,,,,
03-06-2002,Orders,3538,,,,,,,,,,
04-06-2002,Orders3,2991,,,,,,,,,,
05-06-2002,Orders1,6849,,,,,,,,,,
06-06-2002,Orders,1819,,,,,,,,,,
07-06-2002,Orders3,12803,,,,,,,,,,
08-06-2002,Orders,8846,,,,,,,,,,
09-06-2002,Orders3,10885,,,,,,,,,,
10-06-2002,Orders1,10272,,,,,,,,,,
11-06-2002,Orders2,2432,,,,,,,,,,
12-06-2002,Orders2,9902,,,,,,,,,,
13-06-2002,Orders2,12695,,,,,,,,,,
14-06-2002,Orders2,4452,,,,,,,,,,
15-06-2002,Orders3,13365,,,,,,,,,,
16-06-2002,Orders2,3511,,,,,,,,,,
17-06-2002,Orders1,4654,,,,,,,,,,
18-06-2002,Orders2,8338,,,,,,,,,,
19-06-2002,Orders,1566,,,,,,,,,,
20-06-2002,Orders,10525,,,,,,,,,,
21-06-2002,Orders,4326,,,,,,,,,,
22-06-2002,Orders3,10154,,,,,,,,,,
23-06-2002,Orders3,13321,,,,,,,,,,
24-06-2002,Orders3,11552,,,,,,,,,,
25-06-2002,Orders3,13911,,,,,,,,,,
26-06-2002,Orders,881,,,,,,,,,,
27-06-2002,Orders3,38,,,,,,,,,,
28-06-2002,Orders3,6143,,,,,,,,,,
29-06-2002,Orders2,11749,,,,,,,,,,
30-06-2002,Orders3,7614,,,,,,,,,,
01-07-2002,Orders1,7323,,,,,,,,,,
02-07-2002,Orders3,9970,,,,,,,,,,
03-07-2002,Orders3,14536,,,,,,,,,,
04-07-2002,Orders2,1068,,,,,,,,,,
05-07-2002,Orders3,12419,,,,,,,,,,
06-07-2002,Orders,7131,,,,,,,,,,
07-07-2002,Orders1,4675,,,,,,,,,,
08-07-2002,Orders3,2760,,,,,,,,,,
09-07-2002,Orders1,941,,,,,,,,,,
10-07-2002,Orders1,11566,,,,,,,,,,
11-07-2002,Orders1,14742,,,,,,,,,,
12-07-2002,Orders1,4400,,,,,,,,,,
13-07-2002,Orders,14061,,,,,,,,,,
14-07-2002,Orders3,2299,,,,,,,,,,
15-07-2002,Orders,1372,,,,,,,,,,
16-07-2002,Orders2,2137,,,,,,,,,,
17-07-2002,Orders2,10430,,,,,,,,,,
18-07-2002,Orders2,5468,,,,,,,,,,
19-07-2002,Orders1,11581,,,,,,,,,,
20-07-2002,Orders3,6605,,,,,,,,,,
21-07-2002,Orders3,10678,,,,,,,,,,
22-07-2002,Orders3,13833,,,,,,,,,,
23-07-2002,Orders3,9895,,,,,,,,,,
24-07-2002,Orders1,13988,,,,,,,,,,
25-07-2002,Orders,1911,,,,,,,,,,
26-07-2002,Orders2,4521,,,,,,,,,,
27-07-2002,Orders1,946,,,,,,,,,,
28-07-2002,Orders3,4884,,,,,,,,,,
29-07-2002,Orders3,10852,,,,,,,,,,
30-07-2002,Orders,13092,,,,,,,,,,
31-07-2002,Orders,13980,,,,,,,,,,
01-08-2002,Orders,3182,,,,,,,,,,
02-08-2002,Orders2,13086,,,,,,,,,,
03-08-2002,Orders2,460,,,,,,,,,,
04-08-2002,Orders2,6198,,,,,,,,,,
05-08-2002,Orders2,10554,,,,,,,,,,
06-08-2002,Orders2,3603,,,,,,,,,,
07-08-2002,Orders2,7031,,,,,,,,,,
08-08-2002,Orders2,2187,,,,,,,,,,
09-08-2002,Orders1,1308,,,,,,,,,,
10-08-2002,Orders2,10806,,,,,,,,,,
11-08-2002,Orders1,2486,,,,,,,,,,
12-08-2002,Orders2,8600,,,,,,,,,,
13-08-2002,Orders1,12360,,,,,,,,,,
14-08-2002,Orders,5448,,,,,,,,,,
15-08-2002,Orders2,8937,,,,,,,,,,
16-08-2002,Orders2,8414,,,,,,,,,,
17-08-2002,Orders2,12956,,,,,,,,,,
18-08-2002,Orders3,9779,,,,,,,,,,
19-08-2002,Orders,9465,,,,,,,,,,
20-08-2002,Orders2,3953,,,,,,,,,,
21-08-2002,Orders3,12462,,,,,,,,,,
22-08-2002,Orders1,11611,,,,,,,,,,
23-08-2002,Orders1,6680,,,,,,,,,,
24-08-2002,Orders,2881,,,,,,,,,,
25-08-2002,Orders2,11060,,,,,,,,,,
26-08-2002,Orders2,14316,,,,,,,,,,
27-08-2002,Orders1,1541,,,,,,,,,,
28-08-2002,Orders1,3370,,,,,,,,,,
29-08-2002,Orders2,4496,,,,,,,,,,
30-08-2002,Orders2,5318,,,,,,,,,,
31-08-2002,Orders,8352,,,,,,,,,,
01-09-2002,Orders,697,,,,,,,,,,
02-09-2002,Orders1,14460,,,,,,,,,,
03-09-2002,Orders,9937,,,,,,,,,,
04-09-2002,Orders2,13670,,,,,,,,,,
05-09-2002,Orders2,2100,,,,,,,,,,
06-09-2002,Orders2,12452,,,,,,,,,,
07-09-2002,Orders3,5021,,,,,,,,,,
08-09-2002,Orders,2266,,,,,,,,,,
09-09-2002,Orders,852,,,,,,,,,,
10-09-2002,Orders2,9600,,,,,,,,,,
11-09-2002,Orders,2226,,,,,,,,,,
12-09-2002,Orders3,12628,,,,,,,,,,
13-09-2002,Orders3,89,,,,,,,,,,
14-09-2002,Orders2,6201,,,,,,,,,,
15-09-2002,Orders3,8544,,,,,,,,,,
16-09-2002,Orders3,13151,,,,,,,,,,
17-09-2002,Orders1,4816,,,,,,,,,,
18-09-2002,Orders2,9179,,,,,,,,,,
19-09-2002,Orders2,6212,,,,,,,,,,
20-09-2002,Orders3,13842,,,,,,,,,,
21-09-2002,Orders2,11040,,,,,,,,,,
22-09-2002,Orders1,2050,,,,,,,,,,
23-09-2002,Orders2,14384,,,,,,,,,,
24-09-2002,Orders2,14282,,,,,,,,,,
25-09-2002,Orders2,14910,,,,,,,,,,
26-09-2002,Orders3,11823,,,,,,,,,,
27-09-2002,Orders1,1007,,,,,,,,,,
28-09-2002,Orders3,7733,,,,,,,,,,
29-09-2002,Orders,8616,,,,,,,,,,
30-09-2002,Orders2,2608,,,,,,,,,,
01-10-2002,Orders2,2138,,,,,,,,,,
02-10-2002,Orders3,9700,,,,,,,,,,
03-10-2002,Orders1,7982,,,,,,,,,,
04-10-2002,Orders2,3488,,,,,,,,,,
05-10-2002,Orders2,5576,,,,,,,,,,
06-10-2002,Orders2,6589,,,,,,,,,,
07-10-2002,Orders2,5872,,,,,,,,,,
08-10-2002,Orders3,14509,,,,,,,,,,
09-10-2002,Orders1,11616,,,,,,,,,,
10-10-2002,Orders3,7451,,,,,,,,,,
11-10-2002,Orders2,5276,,,,,,,,,,
12-10-2002,Orders3,4043,,,,,,,,,,
13-10-2002,Orders1,6456,,,,,,,,,,
14-10-2002,Orders2,3292,,,,,,,,,,
15-10-2002,Orders2,10710,,,,,,,,,,
16-10-2002,Orders1,11491,,,,,,,,,,
17-10-2002,Orders3,14451,,,,,,,,,,
18-10-2002,Orders1,6615,,,,,,,,,,
19-10-2002,Orders1,1583,,,,,,,,,,
20-10-2002,Orders2,14964,,,,,,,,,,
21-10-2002,Orders,10300,,,,,,,,,,
22-10-2002,Orders1,661,,,,,,,,,,
23-10-2002,Orders1,7359,,,,,,,,,,
24-10-2002,Orders1,3048,,,,,,,,,,
25-10-2002,Orders2,6257,,,,,,,,,,
26-10-2002,Orders2,10494,,,,,,,,,,
27-10-2002,Orders,13375,,,,,,,,,,
28-10-2002,Orders1,2707,,,,,,,,,,
29-10-2002,Orders,13341,,,,,,,,,,
30-10-2002,Orders2,7556,,,,,,,,,,
31-10-2002,Orders3,9234,,,,,,,,,,
01-11-2002,Orders1,8222,,,,,,,,,,
02-11-2002,Orders3,2893,,,,,,,,,,
03-11-2002,Orders,9570,,,,,,,,,,
04-11-2002,Orders3,9757,,,,,,,,,,
05-11-2002,Orders3,10302,,,,,,,,,,
06-11-2002,Orders2,7972,,,,,,,,,,
07-11-2002,Orders2,7041,,,,,,,,,,
08-11-2002,Orders2,8275,,,,,,,,,,
09-11-2002,Orders1,6819,,,,,,,,,,
10-11-2002,Orders2,7272,,,,,,,,,,
11-11-2002,Orders2,8437,,,,,,,,,,
12-11-2002,Orders2,5178,,,,,,,,,,
13-11-2002,Orders1,241,,,,,,,,,,
14-11-2002,Orders2,5100,,,,,,,,,,
15-11-2002,Orders2,10142,,,,,,,,,,
16-11-2002,Orders2,2683,,,,,,,,,,
17-11-2002,Orders3,8715,,,,,,,,,,
18-11-2002,Orders3,7350,,,,,,,,,,
19-11-2002,Orders1,1056,,,,,,,,,,
20-11-2002,Orders,2086,,,,,,,,,,
21-11-2002,Orders2,14615,,,,,,,,,,
22-11-2002,Orders,4134,,,,,,,,,,
23-11-2002,Orders3,11595,,,,,,,,,,
24-11-2002,Orders3,197,,,,,,,,,,
25-11-2002,Orders3,9617,,,,,,,,,,
26-11-2002,Orders3,13783,,,,,,,,,,
27-11-2002,Orders3,8212,,,,,,,,,,
28-11-2002,Orders,1238,,,,,,,,,,
29-11-2002,Orders1,2845,,,,,,,,,,
30-11-2002,Orders2,6769,,,,,,,,,,
01-12-2002,Orders,5373,,,,,,,,,,
02-12-2002,Orders1,14236,,,,,,,,,,
03-12-2002,Orders2,2478,,,,,,,,,,
04-12-2002,Orders1,2233,,,,,,,,,,
05-12-2002,Orders3,14718,,,,,,,,,,
06-12-2002,Orders,9445,,,,,,,,,,
07-12-2002,Orders,482,,,,,,,,,,
08-12-2002,Orders2,13273,,,,,,,,,,
09-12-2002,Orders3,8114,,,,,,,,,,
10-12-2002,Orders1,8556,,,,,,,,,,
11-12-2002,Orders1,9661,,,,,,,,,,
12-12-2002,Orders1,10195,,,,,,,,,,
13-12-2002,Orders2,6898,,,,,,,,,,
14-12-2002,Orders,779,,,,,,,,,,
15-12-2002,Orders3,11808,,,,,,,,,,
16-12-2002,Orders2,13811,,,,,,,,,,
17-12-2002,Orders,11498,,,,,,,,,,
18-12-2002,Orders1,3902,,,,,,,,,,
19-12-2002,Orders,6071,,,,,,,,,,
20-12-2002,Orders,6943,,,,,,,,,,
21-12-2002,Orders1,4504,,,,,,,,,,
22-12-2002,Orders1,7620,,,,,,,,,,
23-12-2002,Orders,6737,,,,,,,,,,
24-12-2002,Orders3,8832,,,,,,,,,,
25-12-2002,Orders2,10202,,,,,,,,,,
26-12-2002,Orders1,7957,,,,,,,,,,
27-12-2002,Orders1,1922,,,,,,,,,,
28-12-2002,Orders3,2205,,,,,,,,,,
29-12-2002,Orders2,12748,,,,,,,,,,
30-12-2002,Orders2,11973,,,,,,,,,,
31-12-2002,Orders2,12124,,,,,,,,,,
01-01-2003,Orders1,6201,,,,,,,,,,
02-01-2003,Orders,10529,,,,,,,,,,
03-01-2003,Orders3,12311,,,,,,,,,,
04-01-2003,Orders1,3350,,,,,,,,,,
05-01-2003,Orders2,12304,,,,,,,,,,
06-01-2003,Orders,11751,,,,,,,,,,
07-01-2003,Orders1,8450,,,,,,,,,,
08-01-2003,Orders3,14341,,,,,,,,,,
09-01-2003,Orders3,2044,,,,,,,,,,
10-01-2003,Orders,9538,,,,,,,,,,
11-01-2003,Orders,3791,,,,,,,,,,
12-01-2003,Orders3,11631,,,,,,,,,,
13-01-2003,Orders2,1977,,,,,,,,,,
14-01-2003,Orders3,9188,,,,,,,,,,
15-01-2003,Orders1,8572,,,,,,,,,,
16-01-2003,Orders,13911,,,,,,,,,,
17-01-2003,Orders3,7092,,,,,,,,,,
18-01-2003,Orders,9101,,,,,,,,,,
19-01-2003,Orders1,9808,,,,,,,,,,
20-01-2003,Orders,10177,,,,,,,,,,
21-01-2003,Orders,13236,,,,,,,,,,
22-01-2003,Orders3,7409,,,,,,,,,,
23-01-2003,Orders1,2030,,,,,,,,,,
24-01-2003,Orders1,7997,,,,,,,,,,
25-01-2003,Orders1,5395,,,,,,,,,,
26-01-2003,Orders2,3484,,,,,,,,,,
27-01-2003,Orders,1166,,,,,,,,,,
28-01-2003,Orders3,7377,,,,,,,,,,
29-01-2003,Orders3,3308,,,,,,,,,,
30-01-2003,Orders2,10999,,,,,,,,,,
31-01-2003,Orders2,5412,,,,,,,,,,
01-02-2003,Orders1,13910,,,,,,,,,,
02-02-2003,Orders,8788,,,,,,,,,,
03-02-2003,Orders2,1950,,,,,,,,,,
